date,commit,file,source_reference,count
2025-07-10,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,back/config.yaml,https://www.collectivites-locales.gouv.fr/files/Accueil/DESL/2025/epcicom2025-2.xlsx,1
2025-07-10,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,back/config.yaml,./back/data/cpv_labels/cpv_2008.xls,1
2025-07-10,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,back/config.yaml,back/scripts/datasets/ofgl_urls.csv,1
2025-07-10,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,back/config.yaml,back/scripts/datasets/odf.csv,1
2025-07-10,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,back/config.yaml,https://www.data.gouv.fr/fr/datasets/r/247995fb-3b98-48fd-95a4-2607c8a1de74,1
2025-07-10,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,back/config.yaml,back/scripts/datasets/communities_financial_accounts.csv,1
2025-07-10,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,back/config.yaml,https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n4.xls,1
2025-07-10,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,back/config.yaml,back/data/datasets/subventions/inputs/single_urls.csv,1
2025-07-10,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,back/config.yaml,back/data/communities/processed_data/odf_data.csv,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n3.xls,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n2.xls,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n5.xls,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,back/data/communities/processed_data/ofgl_data.csv,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,https://schema.data.gouv.fr/schemas/scdl/subventions/2.1.0/schema.json,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,https://object.files.data.gouv.fr/data-pipeline-open/siren/stock/StockUniteLegale_utf8.parquet,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,https://schema.data.gouv.fr/schemas/139bercy/format-commande-publique/1.5.0/marches.json,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,back/data/datasets/subventions/inputs/dataset_dict.csv,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n1.xls,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,https://www.insee.fr/fr/statistiques/fichier/2028129/cj_septembre_2022.xls,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,https://www.collectivites-locales.gouv.fr/files/Accueil/DESL/2025/epcicom2025-2.xlsx,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,./back/data/cpv_labels/cpv_2008.xls,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,back/scripts/datasets/ofgl_urls.csv,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,back/scripts/datasets/odf.csv,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,https://www.data.gouv.fr/fr/datasets/r/247995fb-3b98-48fd-95a4-2607c8a1de74,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,back/scripts/datasets/communities_financial_accounts.csv,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n4.xls,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,back/data/datasets/subventions/inputs/single_urls.csv,1
2025-08-27,3928ca776791a3865540f179434e61e82d048e1e,back/config.yaml,back/data/communities/processed_data/odf_data.csv,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n3.xls,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n2.xls,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n5.xls,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,back/data/communities/processed_data/ofgl_data.csv,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,https://schema.data.gouv.fr/schemas/scdl/subventions/2.1.0/schema.json,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,https://object.files.data.gouv.fr/data-pipeline-open/siren/stock/StockUniteLegale_utf8.parquet,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,https://schema.data.gouv.fr/schemas/139bercy/format-commande-publique/1.5.0/marches.json,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,back/data/datasets/subventions/inputs/dataset_dict.csv,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n1.xls,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,https://www.insee.fr/fr/statistiques/fichier/2028129/cj_septembre_2022.xls,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,https://www.collectivites-locales.gouv.fr/files/Accueil/DESL/2025/epcicom2025-2.xlsx,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,./back/data/cpv_labels/cpv_2008.xls,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,back/scripts/datasets/ofgl_urls.csv,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,back/scripts/datasets/odf.csv,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,https://www.data.gouv.fr/fr/datasets/r/247995fb-3b98-48fd-95a4-2607c8a1de74,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,back/scripts/datasets/communities_financial_accounts.csv,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n4.xls,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,back/data/datasets/subventions/inputs/single_urls.csv,1
2025-09-21,b347b6b9d90a43e252507430967eda93bff6ae71,back/config.yaml,back/data/communities/processed_data/odf_data.csv,1
