#Params,CO₂ cost (kg)
72289000000.0,13.601817383486374
8029999999.999999,0.8335691386633998
8029999999.999999,0.8954201190774991
8029999999.999999,0.9068485399826428
8029999999.999999,1.8495360815484536
8029999999.999999,0.7422896278969292
8029999999.999999,1.8299899919845528
8029999999.999999,0.7080411077827046
8029999999.999999,0.7368765968547278
8029999999.999999,0.8004210982504402
7242000000.0,0.4995058365865235
7242000000.0,0.5735433689320039
7242000000.0,0.5369304403483045
12248000000.0,1.5770075484090382
12248000000.0,1.3545484463957131
2614000000.0,1.4527899773122042
1777000000.0,0.6891579783430338
24160000000.0,1.9065090460174168
3821000000.0,0.7244425979727039
7616000000.0,0.717131726832526
1777000000.0,0.6328920886675071
3821000000.0,0.4909946037657265
7616000000.0,0.6657444079520377
24154000000.0,1.3609831028552992
24154000000.0,1.415711178875455
70554000000.0,11.26398598741129
8029999999.999999,1.142130620074281
8029999999.999999,2.5363378744857097
8029999999.999999,0.7663568235309868
14316000000.0,8.306082950303546
7616000000.0,1.4535992706809813
7616000000.0,1.3341063573944425
70554000000.0,15.454839573803616
3821000000.0,0.7524686237954691
3821000000.0,1.0045512528789182
72699000000.0,13.134871203475228
7616000000.0,1.4342552038335228
72700000000.0,14.748893638946452
77965000000.0,14.332288402738165
70554000000.0,10.628273307511307
70554000000.0,15.841823817829598
3821000000.0,0.7967914667675369
72706000000.0,13.51741457822528
7616000000.0,1.5487495525214117
72700000000.0,14.2580637745108
77965000000.0,13.523356251314894
70554000000.0,9.63680906314866
70554000000.0,14.06055787020106
3821000000.0,0.8379308479653939
72706000000.0,19.44848499544426
7616000000.0,1.8301999134771472
77965000000.0,13.298609611347306
70554000000.0,17.743758320242858
7616000000.0,1.6184903835338569
77965000000.0,12.976328201268458
7616000000.0,1.3991691217972488
7616000000.0,1.6402708032103497
7616000000.0,1.3642802885037124
3085000000.0,0.7315897206303091
3085000000.0,1.3936621697340073
77965000000.0,32.21894464689475
3213000000.0,1.1929176644729231
3085000000.0,0.7760124975015028
3086000000.0,0.7434331691693647
77965000000.0,33.00556535486941
3086000000.0,0.7469229188062569
3086000000.0,0.7525485152012086
3000000000.0,0.5957814095411831
3821000000.0,0.6733871400406728
315000000.0,0.6062758049460221
315000000.0,0.6074798791497296
315000000.0,0.6065211224312973
1076000000.0,0.8254798681462031
1076000000.0,0.8102814750388582
27227000000.0,11.224861038909133
27227000000.0,22.664249227404177
8029999999.999999,0.9693078829654967
8029999999.999999,0.8919277904123731
8029999999.999999,1.1376211115182475
8029999999.999999,0.7877002817500637
34393000000.0,3.172008033345858
14770000000.0,1.5513222969241838
70554000000.0,12.446754480356969
7250000000.0,0.8421749133935907
7673000000.0,0.7220469953476825
6738000000.0,0.8225697399628139
8029999999.999999,0.75201223968556
8000000000.0,0.747541056244246
8000000000.0,0.738084936469923
8029999999.999999,0.9441975363228332
8029999999.999999,0.8212074656654257
13016000000.0,1.1388797430506286
8029999999.999999,0.9525977403575676
12248000000.0,1.5641933636819907
8029999999.999999,0.7396955345562696
13000000000.0,1.089804913215833
8029999999.999999,0.8084229647256214
22247000000.0,1.6005536479261968
22247000000.0,1.035007926661824
8029999999.999999,0.7177809620497813
8029999999.999999,0.6972503578641955
8029999999.999999,0.6464790375023518
8029999999.999999,0.6534509987570828
8029999999.999999,0.6708620255095311
8029999999.999999,0.6365027052673583
8029999999.999999,0.686520913933316
8029999999.999999,0.7043876092070379
1236000000.0,0.4654084233445274
3000000000.0,1.4197055211574885
1236000000.0,0.4742315207715417
3213000000.0,0.7253785254254749
8031000000.000001,0.749983206264044
7242000000.0,0.4727975193600334
8029999999.999999,0.7439224175968665
70554000000.0,11.207890920921344
8029999999.999999,0.9058079001429432
7242000000.0,0.4745989186988177
46703000000.0,12.865143724149878
46703000000.0,10.387939846172085
10732000000.0,0.6434441380172282
6738000000.0,2.5580570577031625
13000000000.0,51.935783310852166
7000000000.0,0.8397388368066746
7000000000.0,0.8304013262191507
7000000000.0,0.5502610317742958
7000000000.0,0.5411601456957255
10000000000.0,1.3884383632906987
10000000000.0,0.7637528730509061
21828000000.0,0.59481771866259
15323000000.0,1.227237308858675
2810000000.0,0.5616264484183794
8903000000.0,1.0406514109433187
10211000000.0,0.9393933821774076
6738000000.0,1.0709379026425876
2084000000.0,0.4425204926938784
2084000000.0,0.8511720977478499
24154000000.0,1.3764648005691698
7000000000.0,0.5335798433744053
12000000000.0,0.88805723718757
70554000000.0,13.03593601516099
8029999999.999999,0.819422107889426
8029999999.999999,0.8498893671229553
70554000000.0,12.191623304325518
8029999999.999999,0.7910630985256194
8029999999.999999,0.8342232202457845
1498000000.0,0.4461426117318118
