memcpy,2
NO_GZIP,2
_M_IX86,2
OC_FLEX_ARRAY_LIB_H,2
UBSAN_ALWAYS_FATAL,2
_MSC_EXTENSIONS,2
AMI_SHIM_POINTER_AMI_SMOOTHING,2
assert,2
malloc,2
ASSERT,2
MIN_MATCH,2
OC_APPLE_KEY_MAP_LIB_H,2
PKZIP_BUG_WORKAROUND,2
HAVE_RSA_GET0_KEY,2
LITTLE_ENDIAN,2
_M_AMD64,2
STAT_PREFIX,2
UMM_FIRST_FIT,2
TOO_FAR,2
REL_ENABLE_ASSERTS,2
_OPENWAVE_SIMULATOR,2
MDE_CPU_AARCH64,2
OC_TYPING_LIB_H,2
__WATCOMC__,2
Z_TESTN,2
__GNUC_MINOR__,2
__arm64__,2
OC_PROVIDE_APPLE_PROCESSOR_BUS_SPEED,2
NO_DIVIDE,2
FORCE_STORED,2
BYTE_ORDER,2
EFI32,2
,1
OC_APPLE_BOOT_POLICY_LIB_H,1
XML_PARSER_NEST_LEVEL,1
APPLE_DEBUG_LOG_H,1
APPLE_DISK_IMAGE_H,1
APPLE_IMG4_VERIFICATION_H,1
LODEPNG_NO_COMPILE_DISK,1
APPLE_MKEXT_H,1
APPLE_REMOVABLE_MEDIA_H,1
VMWARE_DEBUG_H,1
APPLE_BLESS_H,1
OC_PNG_LIB_H,1
_EFI_HDA_CONTROLLER_H_,1
_EFI_HDA_CONTROLLER_COMPONENT_NAME_H_,1
OC_MACHO_LIB_H,1
APPLE_80211_H,1
CRYPTO_INTERNAL_H,1
_DXELDR_HOB_GENERATION_H_,1
HAVE_RSA_SET0_KEY,1
AIK_DATA_H,1
MAX,1
SIZEOF_LONG_LONG,1
OC_APFS_LIB_H,1
__PCI_OPTION_ROM_TABLE_GUID_H_,1
APPLE_KXLD_STATE_H,1
OC_BOOT_ENTRY_PROTOCOL_H,1
OC_TRACE_FLEX,1
_FSW_EFI_H_,1
APPLE_DISK_IMAGE_PROTOCOL_H,1
OC_STORAGE_LIB_H,1
_EFI_FLASHMAP_H_,1
_CPUIO_H_,1
APPLE_DATA_HUB_LIB_H,1
_PARTITION_H_,1
OC_FIRMWARE_RUNTIME_PROTOCOL_H,1
OC_AUDIO_PROTOCOL_H,1
GENSERIAL_H,1
HASH_SERVICES_H,1
AMI_POINTER_H,1
VERBOSE,1
OC_PE_COFF_EXT_LIB_H,1
S_IRWXU,1
APPLE_KEY_MAP_AGGREGATOR_H,1
