"sep=,"
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/mss.h.xml,MSS_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/mstats.c.xml,ENABLE_MEMSTATS;HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/mstats.h.xml,ENABLE_MEMSTATS;OPENVPN_MEMSTATS_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/mtcp.c.xml,ENABLE_ASYNC_PUSH;ENABLE_DEBUG;ENABLE_MANAGEMENT;HAVE_CONFIG_H;HAVE_SYS_INOTIFY_H;_MSC_VER;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/mtcp.h.xml,ENABLE_MANAGEMENT;MTCP_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/mtu.c.xml,ENABLE_FRAGMENT;EXTENDED_SOCKET_ERROR_CAPABILITY;HAVE_CONFIG_H;IPV6_MTU_DISCOVER;IP_MTU_DISCOVER;IP_PMTUDISC_DO;IP_PMTUDISC_DONT;IP_PMTUDISC_WANT;USE_COMP;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/mtu.h.xml,EXTENDED_SOCKET_ERROR_CAPABILITY;MTU_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/mudp.c.xml,ENABLE_ASYNC_PUSH;ENABLE_DEBUG;ENABLE_MANAGEMENT;HAVE_CONFIG_H;HAVE_SYS_INOTIFY_H;MULTI_DEBUG_EVENT_LOOP;_MSC_VER;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/mudp.h.xml,MUDP_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/multi.c.xml,ENABLE_ASYNC_PUSH;ENABLE_DEBUG;ENABLE_FRAGMENT;ENABLE_MANAGEMENT;ENABLE_MEMSTATS;ENABLE_PLUGIN;HAVE_CONFIG_H;HAVE_EXPORT_KEYING_MATERIAL;HAVE_SYS_INOTIFY_H;MULTI_DEBUG_EVENT_LOOP;PACKET_TRUNCATION_CHECK;USE_COMP;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/multi.h.xml,ENABLE_ASYNC_PUSH;ENABLE_MANAGEMENT;MULTI_DEBUG_EVENT_LOOP;MULTI_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/networking.h.xml,ENABLE_IPROUTE;ENABLE_SITNL;NETWORKING_H_
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/networking_iproute2.c.xml,ENABLE_IPROUTE;HAVE_CONFIG_H;TARGET_LINUX;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/networking_iproute2.h.xml,NETWORKING_IP_H_
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/networking_sitnl.c.xml,ENABLE_SITNL;HAVE_CONFIG_H;TARGET_LINUX;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/networking_sitnl.h.xml,NETWORKING_SITNL_H_
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ntlm.c.xml,HAVE_CONFIG_H;NTLM;_MSC_VER
